CNTY	DIFF	STATUS	HECTARE	TOF	OWNLAND	AGE	HARVEST	R1	R2	R3	R4	R5	R6	R7	R8	R11	R12	R14	R17	R18	R19	R21	R22	R24	R28	R30	R32	R36	R37
59	2	1	1	3	0	42	92	0,968	0,998	0,9999	0,9679	0,00006	0,726	0,00005	0,7256	-0,294	-0,354	1,6792	0,033	0,0239	0,109	0,14	0,6343	0,228	0,171	0,06261	0,1473	0,318	1,334
59	2	1	26	1	0	55	92	0,668	0,489	0,4808	0,3212	0,347	0,652	0,339	0,3136	-0,0151	-0,0179	1,0505	0,0475	0,031	0,0974	0,196	0,6175	0,162	0,158	0,06034	0,1268	0,678	1,024
59	2	1	19	2	0	50	92	1,021	0	0,1426	0,1455	0,875	1,652	1,417	0,2356	0,296	0,4166	0,4431	0,0725	0,12	0,227	0,414	0,7828	0,179	0,289	0,06287	0,1697	1,087	0,618
59	2	1	22	1	0	56	92	0,739	0,442	0,5547	0,41	0,329	1,506	0,671	0,8352	0,07516	0,101	0,9174	0,0545	0,082	0,235	0,32	0,9171	0,126	0,256	0,02121	0,174	1,127	0,491
59	2	1	62	1	0	41	92	0,645	0,428	0,2647	0,1708	0,475	1,667	1,226	0,4413	0,7843	1,0531	0,3601	0,0383	0,0639	0,22	0,25	0,8618	0,0988	0,255	0,0353	0,1914	1,358	0,387
59	2	1	77	2	0	45	92	0,981	0,0352	0,461	0,4521	0,529	1,472	0,793	0,6784	-0,152	-0,203	1,2884	0,0675	0,0993	0,163	0,393	0,6445	0,168	0,253	0,08978	0,1532	0,974	0,666
59	2	1	45	1	0	39	92	0,796	0,296	0,3889	0,3094	0,486	1,013	0,619	0,3941	0,4493	0,5383	0,4673	0,0461	0,0467	0,0902	0,283	0,5457	0,13	0,165	0,07506	0,1185	0,43	0,785
59	2	0	65	2	0	35	92	1,639	0	0,2533	0,4152	1,224	3,074	2,296	0,7789	-0,042	-0,0465	1,057	0,0325	0,0998	0,514	1,029	5,3022	0,0517	0,097	-0,417	-0,00285	1,139	0,533
59	2	1	25	2	0	56	92	1,06	0	0,448	0,4749	0,585	1,289	0,711	0,5773	-0,184	-0,196	1,4685	0,0607	0,0783	0,147	1,275	2,3939	0,0505	0,0614	-0,0856	-0,0169	0,823	0,823
59	2	1	45	2	1	59	92	0,785	0,281	0,3012	0,2365	0,549	1,857	1,298	0,5593	0,1678	0,2273	0,7692	0,0792	0,147	0,238	0,562	0,9114	0,111	0,262	0,02319	0,1147	1,637	0,423
59	2	1	2	1	1	52	92	1,046	0	0,2977	0,3114	0,735	0,78	0,547	0,232	0,04346	0,06435	0,8422	0,104	0,0809	0,219	0,249	0,6732	0,436	0,325	0,1061	0,2437	0,47	1,342
59	2	1	33	2	0	49	92	0,408	0,808	0,6554	0,2676	0,141	2,091	0,721	1,3704	0,3573	0,561	0,7932	0,0273	0,0571	0,21	0,157	0,5771	0,0709	0,363	0,1536	0,3061	3,394	0,195
59	2	1	30	3	1	34	92	0,959	0,0438	0,07486	0,07181	0,888	1,382	1,278	0,1034	0,1417	0,1887	0,4221	0,0603	0,0834	0,223	0,334	0,8942	0,173	0,249	0,02639	0,166	1,195	0,694
59	2	1	47	3	1	55	92	0,572	0,499	0,249	0,1425	0,43	1,653	1,242	0,4116	0,3268	0,4295	0,5574	0,0696	0,115	0,236	0,482	0,9867	0,0827	0,239	0,00318	0,1239	2,15	0,346
59	1	1	57	3	0	47	93	0,326	0,757	0,3346	0,109	0,217	0,728	0,484	0,2435	0,7476	1,0656	0,2457	0,0553	0,0403	0,0858	0,135	0,2874	0,134	0,298	0,2127	0,2582	1,243	0,448
59	1	1	65	3	0	49	93	0,165	0,904	0,4618	0,07639	0,089	0,471	0,253	0,2174	1,2654	2,0226	0,1466	0,0393	0,0185	0,0648	0,0495	0,173	0,132	0,374	0,3096	0,3559	1,363	0,351
59	1	1	128	2	1	47	93	0,21	0,864	0,4073	0,08556	0,124	0,56	0,332	0,2283	0,4377	0,593	0,3428	0,0568	0,0318	0,136	0,121	0,518	0,0982	0,262	0,1263	0,2301	2,002	0,375
59	1	1	50	1	0	46	93	0,345	0,747	0,3583	0,1236	0,221	0,696	0,447	0,2493	0,561	0,9415	0,3076	0,0652	0,0454	0,174	0,112	0,4296	0,2	0,404	0,2305	0,3587	1,207	0,496
59	1	1	77	3	1	54	93	0,428	0,731	0,5086	0,2178	0,21	1,285	0,631	0,6534	0,7571	1,0511	0,4633	0,0708	0,091	0,317	0,325	1,1336	0,0933	0,28	-0,0374	0,1888	1,589	0,333
59	1	0	68	1	0	44	93	0,334	0,476	-1,196	-0,4	0,734	0,588	1,291	-0,703	1,9296	3,2423	-0,574	0,0167	0,00979	0,0536	0,0242	0,1323	0,23	0,405	0,3513	0,3951	0,533	0,568
59	1	1	42	3	0	59	93	0,178	0,892	0,4432	0,07891	0,0991	0,234	0,13	0,1037	0,3958	0,6087	0,2076	0,054	0,0126	0,028	0,0361	0,08011	0,266	0,35	0,3217	0,3371	0,814	0,761
59	1	0	78	1	0	37	93	0,777	0,312	0,3641	0,2827	0,494	0,867	0,552	0,3158	0,3726	0,7241	0,4588	0,0451	0,0391	0,129	0,0806	0,265	0,435	0,485	0,3568	0,4463	0,429	0,895
59	1	1	83	2	0	50	93	0,571	0,739	0,7348	0,4196	0,151	1,156	0,307	0,8496	-0,094	-0,147	1,1244	0,0349	0,0403	0,303	0,111	0,8354	0,179	0,362	0,05963	0,322	1,269	0,494
59	1	1	28	1	0	46	93	0,705	0,35	0,2217	0,1563	0,549	0,878	0,683	0,1946	0,3446	0,4224	0,3609	0,0603	0,0529	0,194	0,287	1,0551	0,148	0,184	-0,0101	0,1312	0,706	0,803
59	1	1	156	2	0	36	93	0,868	0,202	0,3999	0,3472	0,521	1,98	1,188	0,7917	-0,216	-0,3	1,3758	0,0542	0,107	0,302	0,383	1,0795	0,123	0,28	-0,0223	0,1729	1,705	0,439
59	1	1	87	2	0	57	93	0,607	0,807	0,8449	0,5131	0,0942	0,997	0,155	0,8423	0,0757	0,09236	0,9175	0,0492	0,0491	0,113	0,272	0,6248	0,11	0,18	0,06768	0,1313	0,724	0,609
59	1	1	102	2	0	53	93	0,363	0,756	0,4353	0,1581	0,205	0,608	0,344	0,2648	0,4917	0,8353	0,35	0,0449	0,0273	0,113	0,0664	0,2744	0,246	0,411	0,2985	0,384	0,919	0,597
59	1	1	78	2	1	50	93	0,382	0,719	0,3653	0,1394	0,242	0,758	0,481	0,2771	0,4317	0,6537	0,3909	0,032	0,0243	0,125	0,0714	0,368	0,171	0,34	0,2146	0,3153	1,279	0,503
59	1	1	82	2	0	59	93	0,208	0,89	0,5281	0,1099	0,0982	0,424	0,2	0,2238	0,785	1,1857	0,2218	0,0203	0,00861	0,143	0,0255	0,4237	0,166	0,338	0,1948	0,3293	1,027	0,491
59	1	1	152	2	0	49	93	0,387	0,714	0,3656	0,1416	0,246	0,753	0,478	0,2755	0,6819	0,8666	0,2877	0,0333	0,0251	0,222	0,118	1,0429	0,11	0,213	-0,00914	0,1881	0,988	0,514
59	1	0	69	1	0	37	93	0,301	0,784	0,3613	0,1087	0,192	0,382	0,244	0,1379	0,759	1,232	0,1538	0,0342	0,013	0,0565	0,034	0,1471	0,303	0,384	0,3275	0,3709	0,371	0,788
59	1	1	43	1	1	54	93	0,513	0,532	0,1656	0,08496	0,428	1,15	0,96	0,1905	0,6694	0,8988	0,2215	0,0566	0,0651	0,208	0,255	0,8161	0,114	0,255	0,04694	0,1902	1,382	0,446
59	1	0	112	1	0	35	93	0,409	0,67	0,2887	0,118	0,291	0,502	0,357	0,145	0,6269	1,1367	0,1879	0,0635	0,0319	0,14	0,0711	0,3122	0,365	0,449	0,3085	0,4166	0,457	0,814
59	1	1	71	1	0	50	93	0,399	0,709	0,3826	0,1528	0,247	0,993	0,613	0,3798	1,0135	1,5135	0,2726	0,0425	0,0422	0,145	0,128	0,4387	0,133	0,33	0,1854	0,2882	1,092	0,402
59	1	0	161	2	0	24	93	0,699	0,366	0,2541	0,1776	0,521	1,076	0,802	0,2733	0,6101	0,8562	0,3094	0,0346	0,0372	0,192	0,129	0,6683	0,187	0,287	0,09535	0,2502	0,656	0,65
59	1	1	108	2	1	59	93	0,49	0,646	0,4283	0,2097	0,28	0,836	0,478	0,358	0,2462	0,2726	0,5925	0,0489	0,0408	0,108	0,421	1,1188	0,0568	0,097	-0,0115	0,05612	1,103	0,586
59	1	1	119	1	1	58	93	0,183	0,932	0,6756	0,124	0,0595	0,318	0,103	0,2149	0,7935	1,2113	0,2131	0,0192	0,00611	0,017	0,0177	0,04939	0,199	0,345	0,3279	0,3388	0,725	0,577
59	1	1	54	2	1	37	93	0,54	0,488	0,1083	0,05851	0,482	1,788	1,594	0,1935	0,8762	1,3887	0,1809	0,0554	0,0991	0,45	0,269	1,2188	0,112	0,369	-0,0808	0,2699	2,238	0,302
59	1	1	83	3	0	39	93	0,604	0,435	0,1486	0,08982	0,515	1,199	1,021	0,1781	0,6786	1,0339	0,2079	0,0458	0,0549	0,146	0,16	0,4242	0,173	0,344	0,1979	0,2888	1,126	0,504
59	1	0	128	2	0	33	93	0,77	0,404	0,5581	0,4296	0,34	0,68	0,3	0,3793	-0,0137	-0,0183	1,0376	0,0362	0,0246	0,148	0,098	0,5899	0,284	0,251	0,1028	0,2261	0,517	1,133
59	1	1	51	1	0	39	93	0,444	0,609	0,1974	0,08768	0,356	1,042	0,836	0,2057	0,6075	0,8849	0,253	0,0458	0,0477	0,168	0,152	0,535	0,134	0,314	0,1458	0,2658	1,533	0,426
59	1	1	65	1	0	59	93	0,354	0,801	0,546	0,1931	0,161	0,47	0,213	0,2566	0,6729	0,9741	0,276	0,0186	0,00875	0,0276	0,0283	0,08913	0,233	0,309	0,2817	0,3005	0,399	0,753
59	1	1	153	1	0	45	93	0,672	0,451	0,405	0,2721	0,4	1,357	0,807	0,5495	0,4253	0,6153	0,5637	0,0611	0,083	0,255	0,269	0,8243	0,153	0,309	0,05427	0,2259	1,045	0,495
59	1	1	53	1	0	28	93	0,754	0,366	0,4361	0,3289	0,425	1,127	0,635	0,4913	0,1642	0,2421	0,7495	0,0646	0,0728	0,259	0,226	0,8065	0,215	0,322	0,06227	0,249	0,838	0,669
59	1	1	38	1	1	54	93	0,383	0,74	0,4333	0,1661	0,217	0,856	0,485	0,3708	0,5038	0,7109	0,424	0,0604	0,0517	0,125	0,177	0,4277	0,13	0,291	0,1667	0,2396	1,358	0,448
59	1	0	120	1	0	27	93	0,538	0,538	0,2619	0,1409	0,397	0,737	0,544	0,1929	0,6515	1,1332	0,2285	0,0448	0,033	0,15	0,0776	0,3535	0,31	0,425	0,2748	0,3921	0,525	0,73
59	1	0	152	1	0	31	93	0,395	0,792	0,5974	0,2359	0,159	0,605	0,243	0,3612	0,6337	1,0579	0,3631	0,0354	0,0214	0,0792	0,0533	0,1976	0,262	0,401	0,3218	0,3796	0,536	0,653
59	1	1	53	1	0	39	93	0,326	0,723	0,2078	0,06784	0,259	0,657	0,521	0,1366	0,7733	1,2499	0,1501	0,0392	0,0257	0,106	0,0675	0,2772	0,189	0,381	0,2756	0,3555	1,103	0,497
59	1	1	85	1	0	42	93	0,38	0,731	0,4006	0,1522	0,228	0,662	0,397	0,2651	0,6038	0,9683	0,3051	0,0444	0,0294	0,14	0,078	0,3713	0,216	0,376	0,2367	0,3471	0,873	0,574
59	1	0	69	1	0	34	93	0,399	0,665	0,2396	0,09554	0,303	0,633	0,481	0,1517	0,6996	0,962	0,1782	0,0446	0,0282	0,133	0,103	0,4885	0,172	0,273	0,1395	0,2446	0,736	0,63
59	1	1	62	1	0	49	93	0,554	0,537	0,3079	0,1707	0,384	1,307	0,904	0,4024	0,3136	0,5736	0,562	0,0448	0,0586	0,136	0,129	0,3006	0,192	0,453	0,317	0,3947	1,641	0,424
59	1	0	67	1	0	33	93	0,569	0,495	0,227	0,1291	0,44	0,883	0,682	0,2005	0,6263	0,8833	0,2425	0,0414	0,0366	0,164	0,126	0,5646	0,187	0,291	0,1267	0,2544	0,726	0,644
59	1	1	48	3	0	55	93	0,57	0,553	0,392	0,2236	0,347	0,534	0,325	0,2094	0,133	0,1641	0,6117	0,038	0,0203	0,0665	0,107	0,351	0,202	0,19	0,123	0,1692	0,594	1,068
59	1	1	126	2	1	50	93	0,754	0,325	0,323	0,2435	0,51	1,799	1,218	0,581	0,2925	0,4866	0,6651	0,057	0,102	0,268	0,257	0,6717	0,167	0,399	0,131	0,2964	1,513	0,419
59	1	1	43	2	1	60	93	0,659	0,458	0,3891	0,2566	0,403	1,567	0,957	0,6099	0,01273	0,02022	0,9796	0,0838	0,131	0,371	0,354	1,0005	0,156	0,371	-0,00018	0,2393	1,754	0,421
59	1	1	37	1	1	34	93	0,356	0,693	0,1989	0,07083	0,285	1,163	0,932	0,2314	1,0392	1,4569	0,1821	0,0412	0,0479	0,207	0,167	0,721	0,0878	0,287	0,07998	0,2388	1,996	0,306
59	1	1	33	1	1	47	93	0,637	0,47	0,3581	0,2281	0,409	1,024	0,657	0,3667	0,1555	0,1881	0,7023	0,0551	0,0564	0,153	0,325	0,8815	0,108	0,173	0,02055	0,1169	1,086	0,622
59	1	0	102	2	0	33	93	0,368	0,811	0,5996	0,2205	0,147	0,639	0,256	0,3831	0,3907	0,5362	0,4951	0,0269	0,0172	0,0643	0,0634	0,2369	0,156	0,271	0,2071	0,2542	0,964	0,576
59	1	1	76	2	0	30	93	0,821	0,241	0,3148	0,2584	0,563	1,638	1,122	0,5155	0,1435	0,2324	0,7822	0,026	0,0426	0,144	0,111	0,3771	0,192	0,382	0,2382	0,3398	1,336	0,501
59	1	1	178	2	1	38	93	0,69	0,426	0,3942	0,2719	0,418	1,488	0,902	0,5866	0,1754	0,2645	0,7698	0,0346	0,0514	0,22	0,153	0,6533	0,156	0,337	0,1167	0,2852	1,396	0,463
59	1	0	22	2	0	28	93	0,641	0,438	0,279	0,1788	0,462	0,437	0,315	0,1221	0,146	0,2011	0,4553	0,033	0,0144	0,114	0,0527	0,4168	0,401	0,274	0,1597	0,2594	0,415	1,465
59	1	0	210	2	0	34	93	0,621	0,465	0,3001	0,1865	0,435	0,64	0,448	0,1922	0,4756	0,7776	0,2878	0,0281	0,018	0,0853	0,0463	0,2197	0,377	0,388	0,303	0,3704	0,363	0,97
59	1	1	42	1	0	49	93	0,45	0,57	0,07582	0,03409	0,416	0,632	0,584	0,04788	0,423	0,4794	0,1017	0,0935	0,0591	0,19	0,502	1,6134	0,0837	0,118	-0,0721	0,05852	0,934	0,712
59	1	0	248	2	1	24	93	0,719	0,327	0,1945	0,1398	0,579	1,445	1,164	0,2809	0,2511	0,3527	0,5281	0,0997	0,144	0,208	0,5	0,7215	0,143	0,288	0,08025	0,1441	1,478	0,498
59	1	0	112	2	0	33	93	0,215	0,851	0,3569	0,07658	0,138	0,324	0,208	0,1156	0,9943	1,3813	0,1042	0,041	0,0133	0,0469	0,0474	0,1672	0,186	0,28	0,2333	0,2669	0,4	0,662
59	1	0	115	2	0	35	93	0,459	0,647	0,357	0,1639	0,295	0,486	0,312	0,1735	0,5908	1,41	0,227	0,0379	0,0184	0,0678	0,0317	0,1167	0,549	0,581	0,5132	0,5626	0,294	0,945
59	1	0	198	2	0	27	93	0,41	0,672	0,2973	0,1218	0,288	0,623	0,438	0,1853	0,3622	0,5415	0,3384	0,0382	0,0238	0,0966	0,0718	0,2916	0,218	0,331	0,2347	0,3075	0,974	0,657
59	1	1	6	3	0	34	93	0,721	0,312	0,1451	0,1046	0,616	0,815	0,697	0,1183	0,08054	0,1804	0,5949	0,0806	0,0657	0,169	0,119	0,3049	0,49	0,554	0,3847	0,4878	0,932	0,884
59	1	1	4	3	0	45	93	0,587	0,655	0,6292	0,3693	0,218	0,314	0,116	0,1973	0,2087	0,2661	0,4859	0,0351	0,011	0,0644	0,051	0,2986	0,404	0,216	0,1513	0,2047	0,128	1,872
59	2	1	52	1	0	48	93	0,474	0,62	0,3177	0,1504	0,323	0,867	0,592	0,2754	0,371	0,6567	0,4261	0,06	0,0521	0,159	0,12	0,3664	0,238	0,435	0,2758	0,3831	1,184	0,546
59	2	1	32	2	0	46	93	1,14	0	0,311	0,3545	0,786	1,982	1,365	0,6163	0,05098	0,06163	0,9236	0,0351	0,0696	0,348	0,403	2,0131	0,0994	0,173	-0,175	0,1032	1,071	0,575
59	2	0	42	2	0	34	93	0,816	0,217	0,1881	0,1536	0,663	1,655	1,344	0,3112	0,9345	1,204	0,2498	0,012	0,0198	0,0491	0,0883	0,2194	0,11	0,224	0,1747	0,2041	0,781	0,493
59	2	1	50	1	0	31	93	0,731	0,307	0,1706	0,1247	0,606	1,181	0,979	0,2014	0,3889	0,6574	0,3412	0,0293	0,0346	0,181	0,0846	0,4424	0,253	0,408	0,2278	0,3739	1,025	0,619
59	2	0	11	3	0	32	93	2,301	0	0,3111	0,7157	1,585	1,603	1,104	0,4988	-0,256	-0,534	2,0575	0,0354	0,0568	0,502	0,109	0,965	0,746	0,52	0,01819	0,4631	0,454	1,435
59	2	1	35	3	0	46	93	1,163	0	0,1098	0,1277	1,035	1,876	1,67	0,2061	0,0994	0,1209	0,6746	0,0656	0,123	0,256	0,693	1,442	0,11	0,178	-0,0785	0,05455	1,308	0,62
59	2	1	35	1	1	44	93	0,587	0,515	0,3375	0,1982	0,389	1,054	0,699	0,3559	0,3175	0,4613	0,5285	0,0657	0,0693	0,16	0,222	0,5148	0,174	0,312	0,1512	0,2424	1,122	0,557
59	2	1	44	2	0	51	93	1,119	0	0,3176	0,3554	0,764	1,074	0,733	0,3411	0,01331	0,01984	0,9624	0,0561	0,0602	0,214	0,183	0,6507	0,343	0,329	0,1149	0,2688	0,605	1,042
59	2	1	48	2	0	50	93	0,134	0,928	0,4968	0,06674	0,0676	0,268	0,135	0,1329	0,8542	1,2822	0,1347	0,0493	0,0132	0,0593	0,0395	0,1775	0,168	0,334	0,2745	0,3206	1,004	0,502
59	2	1	28	1	0	49	93	1,171	0	0,1027	0,1202	1,051	3,473	3,117	0,3566	2,0497	3,1506	0,1482	0,0773	0,269	0,493	0,769	1,4116	0,118	0,349	-0,144	0,08083	0,56	0,337
59	2	1	68	1	1	47	93	0,256	0,769	0,1239	0,03169	0,224	1,251	1,096	0,155	2,0709	3,0965	0,06965	0,0591	0,074	0,2	0,223	0,6025	0,0677	0,331	0,1317	0,2572	2,666	0,204
59	2	1	9	1	0	65	93	0,637	0,404	0,1607	0,1024	0,535	1,559	1,308	0,2505	1,3083	1,8749	0,1607	0,0233	0,0363	0,143	0,12	0,4739	0,124	0,302	0,159	0,2659	0,886	0,409
59	2	1	15	3	0	53	93	0,547	0,573	0,3831	0,2096	0,337	3,235	1,996	1,2395	-0,369	-0,403	1,4239	0,0758	0,245	1,142	2,936	13,673	0,0141	0,0835	-1,059	-0,162	5,043	0,169
59	2	1	32	1	1	33	93	0,875	0,211	0,4656	0,4075	0,468	1,209	0,646	0,5628	0,3963	0,6972	0,5868	0,065	0,0785	0,214	0,182	0,4949	0,312	0,432	0,218	0,353	0,422	0,724
59	2	1	52	1	0	34	93	0,767	0,318	0,3488	0,2676	0,5	1,326	0,864	0,4626	0,2463	0,3656	0,6525	0,03	0,0398	0,157	0,122	0,4817	0,189	0,326	0,1691	0,2864	1,02	0,578
59	2	1	35	1	1	43	93	0,711	0,393	0,3729	0,2653	0,446	1,832	1,149	0,683	0,5039	0,7345	0,5754	0,0415	0,0759	0,223	0,242	0,7096	0,122	0,314	0,09116	0,2379	1,388	0,388
59	2	1	126	3	0	51	93	1,125	0	0,5812	0,6539	0,471	1,916	0,803	1,1139	-0,121	-0,136	1,1219	0,0466	0,0894	0,242	0,792	2,147	0,0663	0,113	-0,129	0,02351	0,711	0,587
59	2	0	56	1	0	30	93	0,66	0,459	0,3938	0,26	0,4	1,204	0,73	0,4742	0,8017	1,6137	0,3717	0,0728	0,0877	0,275	0,174	0,5471	0,276	0,503	0,2279	0,4155	0,548	0,548
59	2	0	123	1	0	29	93	0,771	0,492	0,6936	0,5346	0,236	0,864	0,265	0,599	0,2801	0,3974	0,6814	0,0685	0,0591	0,151	0,2	0,5116	0,263	0,295	0,1442	0,236	0,241	0,892
59	2	0	93	2	0	34	93	0,727	0,327	0,2296	0,167	0,56	0,994	0,766	0,2282	0,1934	0,2617	0,5412	0,0445	0,0442	0,146	0,169	0,5603	0,191	0,261	0,1147	0,2167	0,945	0,732
59	2	1	65	2	0	57	93	2,042	0	0,3832	0,7826	1,26	2,13	1,314	0,8164	-0,436	-0,866	2,1488	0,0546	0,116	0,29	0,234	0,5837	0,476	0,496	0,2065	0,3798	0,663	0,959
59	2	1	22	1	1	57	93	0,748	0,336	0,3345	0,2502	0,498	1,141	0,759	0,3817	0,1978	0,2263	0,6587	0,0517	0,059	0,19	0,468	1,5104	0,0826	0,126	-0,0643	0,06704	0,946	0,656
59	2	1	74	2	0	39	93	0,672	0,385	0,2231	0,15	0,522	1,643	1,276	0,3665	0,08216	0,0978	0,8169	0,0707	0,116	0,37	0,726	2,3107	0,0655	0,16	-0,21	0,04384	1,995	0,409
59	2	1	92	2	1	38	93	0,914	0,107	0,2115	0,1933	0,721	2,313	1,824	0,4892	0,1329	0,1443	0,7864	0,05	0,116	0,337	1,461	4,2604	0,0313	0,0792	-0,258	-0,0365	1,909	0,395
59	2	1	25	2	0	56	93	0,471	0,766	0,6584	0,3104	0,161	1,271	0,434	0,837	-0,43	-0,473	2,0588	0,0711	0,0904	0,172	1,001	1,9037	0,0335	0,0902	-0,0815	-0,00013	2,29	0,371
59	2	0	57	1	0	30	93	0,771	0,339	0,4213	0,3248	0,446	0,786	0,455	0,331	0,5641	0,7168	0,3698	0,0673	0,0529	0,136	0,248	0,6394	0,209	0,213	0,0768	0,1601	0,124	0,981
59	2	1	1	3	0	42	93	0,967	0,0732	0,5745	0,5558	0,412	0,875	0,372	0,5024	0,09227	0,1036	0,8448	0,034	0,0297	0,112	0,272	1,0215	0,121	0,109	-0,00235	0,07954	0,309	1,106
59	2	1	26	1	0	55	93	0,803	0,391	0,617	0,4952	0,307	0,705	0,27	0,4352	-0,105	-0,139	1,318	0,0377	0,0266	0,0946	0,108	0,3843	0,28	0,246	0,1515	0,2195	0,549	1,138
59	2	1	19	2	0	50	93	1,03	0	0,21	0,2163	0,814	1,186	0,937	0,249	0,1208	0,1967	0,6734	0,059	0,0699	0,142	0,181	0,3692	0,335	0,386	0,2434	0,316	0,781	0,869
59	2	1	22	1	0	56	93	0,663	0,476	0,44	0,2918	0,371	1,031	0,578	0,4538	0,3706	0,6009	0,5504	0,0631	0,0651	0,218	0,17	0,5696	0,246	0,383	0,1649	0,3182	0,731	0,643
59	2	1	62	1	0	41	93	0,623	0,448	0,2544	0,1584	0,464	1,551	1,157	0,3947	0,6262	0,8067	0,3866	0,0465	0,0722	0,253	0,322	1,1292	0,0899	0,224	-0,0289	0,1517	1,47	0,401
59	2	1	77	2	0	45	93	0,984	0,0297	0,4665	0,459	0,525	1,456	0,777	0,679	-0,267	-0,403	1,6492	0,0694	0,101	0,164	0,3	0,486	0,228	0,337	0,1733	0,2362	1,068	0,676
59	2	1	45	1	0	39	93	0,811	0,342	0,5509	0,4468	0,364	1,151	0,517	0,6344	0,2831	0,3557	0,6914	0,044	0,0507	0,0888	0,248	0,4349	0,144	0,204	0,1153	0,1534	0,502	0,704
59	2	0	65	2	0	35	93	1,821	0	0,2148	0,3913	1,43	3,649	2,865	0,7839	0,1989	0,3473	0,7976	0,065	0,237	1,652	0,555	3,8663	0,213	0,427	-1,225	0,1901	1,021	0,499
59	2	1	25	2	0	56	93	1,079	0	0,4121	0,4448	0,635	1,507	0,886	0,6212	-0,218	-0,226	1,5396	0,117	0,176	0,376	5,079	10,84	0,0249	0,0347	-0,342	-0,142	0,993	0,716
59	2	1	45	2	1	59	93	0,761	0,316	0,3218	0,2449	0,516	2,272	1,541	0,7311	0,1498	0,1639	0,83	0,0605	0,137	0,263	1,597	3,0545	0,0288	0,0861	-0,177	-0,0514	2,105	0,335
59	2	1	2	1	1	52	93	1,016	0	0,2982	0,3031	0,713	0,689	0,484	0,2055	0,08447	0,1256	0,7087	0,0756	0,0521	0,164	0,159	0,5003	0,483	0,328	0,1637	0,2755	0,388	1,475
59	2	1	33	2	0	49	93	0,399	0,791	0,6014	0,24	0,159	0,919	0,366	0,5529	0,1533	0,161	0,7829	0,0528	0,0485	0,165	1,021	3,4741	0,0206	0,0475	-0,118	-0,001	1,598	0,434
59	2	1	30	3	1	34	93	1,025	0	0,08862	0,09083	0,934	1,639	1,494	0,1452	0,1531	0,1958	0,4869	0,0497	0,0815	0,187	0,374	0,8573	0,136	0,218	0,03112	0,1366	1,301	0,625
59	1	1	57	3	0	47	94	0,273	0,81	0,3755	0,1027	0,171	0,526	0,328	0,1973	0,6865	1,0936	0,2233	0,0652	0,0343	0,0493	0,092	0,1325	0,194	0,372	0,3229	0,338	1,038	0,52
59	1	1	65	3	0	49	94	0,175	0,913	0,549	0,09582	0,0787	0,468	0,211	0,2569	1,0735	1,7458	0,1931	0,0365	0,0171	0,0636	0,0443	0,1651	0,144	0,385	0,3215	0,368	1,35	0,373
59	1	1	128	2	1	47	94	0,186	0,882	0,4145	0,07722	0,109	0,44	0,258	0,1825	0,3752	0,5399	0,3273	0,0525	0,0231	0,087	0,0758	0,2852	0,129	0,305	0,2181	0,282	1,806	0,423
59	1	1	50	1	0	46	94	0,336	0,773	0,4186	0,1407	0,195	0,828	0,481	0,3465	0,6903	0,9203	0,3342	0,0525	0,0435	0,19	0,174	0,7583	0,101	0,25	0,06042	0,2064	1,426	0,406
59	1	1	77	3	1	54	94	0,363	0,792	0,5388	0,1956	0,167	0,962	0,444	0,5183	0,7377	1,0414	0,4127	0,0722	0,0695	0,242	0,238	0,8304	0,11	0,292	0,04946	0,2221	1,394	0,377
59	1	0	68	1	0	44	94	0,328	0,45	-1,506	-0,494	0,821	0,619	1,552	-0,933	2,2959	3,587	-0,685	0,0431	0,0267	0,0902	0,0742	0,2506	0,19	0,36	0,2698	0,3332	0,527	0,529
59	1	1	42	3	0	59	94	0,188	0,9	0,5167	0,09698	0,0907	0,249	0,12	0,1288	0,4255	0,5985	0,2324	0,0411	0,0102	0,0434	0,0355	0,15	0,218	0,289	0,2456	0,2787	0,774	0,753
59	1	0	78	1	0	37	94	0,722	0,48	0,5841	0,422	0,3	0,923	0,384	0,5392	0,2233	0,4014	0,7071	0,0382	0,0353	0,116	0,0795	0,2608	0,347	0,444	0,328	0,4084	0,515	0,783
59	1	1	83	2	0	50	94	0,57	0,588	0,4715	0,2689	0,301	1,064	0,562	0,5017	0,2807	0,4107	0,6412	0,0309	0,0328	0,247	0,104	0,7812	0,17	0,317	0,06927	0,2838	1,084	0,536
59	1	1	28	1	0	46	94	0,765	0,314	0,3284	0,2512	0,514	0,923	0,62	0,303	0,2278	0,3238	0,5708	0,0878	0,081	0,149	0,273	0,5036	0,246	0,296	0,1472	0,2155	0,675	0,829
59	1	1	156	2	0	36	94	0,828	0,297	0,5076	0,4201	0,408	1,83	0,901	0,929	-0,294	-0,459	1,4636	0,0675	0,124	0,359	0,344	1,0003	0,162	0,359	-0,00011	0,2355	1,577	0,452
59	1	1	87	2	0	57	94	0,404	0,93	0,889	0,3588	0,0448	0,462	0,0513	0,4109	0,2794	0,5479	0,5952	0,0596	0,0275	0,165	0,0562	0,3369	0,428	0,49	0,3249	0,4625	0,455	0,873
59	1	1	102	2	0	53	94	0,345	0,788	0,4893	0,1688	0,176	0,478	0,244	0,2337	0,4195	0,7326	0,3577	0,0415	0,0198	0,102	0,0463	0,2376	0,309	0,427	0,3259	0,4076	0,731	0,722
